posPacmanX,posPacmanY,directionPacman,directionGhost1,directionGhost2,directionGhost3,directionGhost4, distanceGhosts1,directionGhost2,directionGhost3,directionGhost4,walls_flattened,wallDimensionsX,wallDimensionsY,posGhost1X,posGhost1Y,posGhost2X,posGhost2Y,posGhost3X,posGhost3Y,posGhost4X,posGhost4Y,legalNorth,legalSouth,legalEast,legalWest,legalStop,livingGhost1,livingGhost2,livingGhost3,livingGhost4,foodFlattened,score
9,4,North,Stop,Stop,Stop,West,-1,-1,-1,5,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,3,True,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,566,
9,5,North,Stop,Stop,Stop,West,-1,-1,-1,6,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,3,True,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,565,
9,6,North,Stop,Stop,Stop,West,-1,-1,-1,7,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,3,True,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,564,
10,6,East,Stop,Stop,Stop,West,-1,-1,-1,6,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,3,True,True,False,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,663,
10,6,East,Stop,Stop,Stop,North,-1,-1,-1,5,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,3,True,True,False,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,662,
10,5,South,Stop,Stop,Stop,North,-1,-1,-1,4,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,4,True,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,661,
11,5,East,Stop,Stop,Stop,East,-1,-1,-1,4,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,13,4,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,660,
12,5,East,Stop,Stop,Stop,North,-1,-1,-1,2,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,4,False,False,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,659,
13,5,East,Stop,Stop,Stop,North,-1,-1,-1,2,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,5,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,658,
14,5,East,Stop,Stop,Stop,North,-1,-1,-1,1,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,6,True,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,657,
15,5,East,Stop,Stop,Stop,South,-1,-1,-1,1,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,6,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,656,
16,5,East,Stop,Stop,Stop,North,-1,-1,-1,3,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,5,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,655,
17,5,East,Stop,Stop,Stop,North,-1,-1,-1,4,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,6,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,654,
16,5,West,Stop,Stop,Stop,North,-1,-1,-1,3,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,6,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,653,
15,5,West,Stop,Stop,Stop,North,-1,-1,-1,2,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,6,False,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,652,
14,5,West,Stop,Stop,Stop,North,-1,-1,-1,2,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,1,1,3,1,5,1,14,6,True,True,True,True,True,False,False,False,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,651,
1,11,Stop,None,None,None,None,11,7,7,18,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,5,6,9,8,11,14,6,False,True,True,False,True,True,True,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,0,
1,11,Stop,South,West,West,South,12,6,6,19,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,4,5,9,7,11,14,6,False,True,True,False,True,True,True,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,-1,
1,11,Stop,South,West,West,East,12,5,6,20,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,4,4,9,7,11,14,5,False,True,True,False,True,True,True,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,-2,
2,11,East,South,East,East,West,12,5,6,18,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,3,5,9,8,11,15,5,False,False,True,True,True,True,True,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,-3,
3,11,East,South,North,West,East,11,3,4,18,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,3,5,10,7,11,14,5,False,False,True,True,True,True,True,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,-4,
4,11,East,North,North,West,East,9,1,3,18,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,4,5,11,7,11,15,5,False,False,True,True,True,True,True,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,-5,
5,11,East,North,Stop,East,East,7,-1,3,18,TTTTTTTTTTTTTTTTTTTTTFFFFFFFFFFFFFFFFFFTTFTTTFFTTTFFTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFFFFFFFFFFTFFFFFFFTTFTTTTTTFFFTTTFTTTFTTFFFFFFFFFFFFFFFFFFTTFFFFFFFFFFFTFFFFFFTTFFFFFFFFFFFTFFFFFFTTTTTTTTTTTTTTTTTTTTTTFTFTFTFTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,20,13,6,5,3,1,8,11,16,5,False,True,True,True,True,True,False,True,True,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFTFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,194,
